0,1,0
0.0,1.0,0.0
0.24740395925452296,0.968912421710645,0.0
0.47942553860420295,0.8775825618903725,0.0
0.6816387600233341,0.731688868873821,0.0
0.8414709848078965,0.5403023058681397,0.0
0.9489846193555863,0.31532236239526873,0.0
0.9974949866040544,0.0707372016677029,0.0
0.9839859468739369,-0.1782460556494921,0.0
0.9092974268256816,-0.4161468365471424,0.0
0.7780731968879213,-0.628173622722739,0.0
0.5984721441039564,-0.8011436155469338,0.0
0.3816609920523317,-0.9243023786324635,0.0
0.1411200080598672,-0.9899924966004454,0.0
-0.10819513453010839,-0.994129676080546,0.0
-0.3507832276896199,-0.9364566872907963,0.0
-0.5715613187423437,-0.8205593573395608,0.0
-0.7568024953079284,-0.6536436208636119,0.0
-0.8949893582285834,-0.44608748991379277,0.0
-0.9775301176650971,-0.21079579943077975,0.0
-0.9992927889753781,0.03760215288797656,0.0
-0.9589242746631386,0.2836621854632263,0.0
-0.858934493426592,0.5120854772418406,0.0
-0.7055403255703919,0.70866977429126,0.0
-0.5082790774992583,0.8611924171615207,0.0
-0.2794154981989259,0.9601702866503661,0.0
-0.03317921654755682,0.9994494182244996,0.0
0.21511998808781554,-0.7055403255703919,0.0
0.4500440737806176,0.8930063446890765,0.0
0.6569865987187891,0.7539022543433047,0.0
0.8230808790115055,0.5679241732886948,0.0
0.9379999767747389,0.3466353178350259,0.0
0.994598779111176,0.10379435721925298,0.0
0.9893582466233817,-0.14550003380861354,0.0
0.9226042102393402,-0.3857479374522218,0.0
0.7984871126234904,-0.6020119026848235,0.0
0.6247239537541923,-0.7808456836057492,0.0
0.4121184852417566,-0.9111302618846768,0.0
0.17388948538043356,-0.9847651734673236,0.0
-0.07515112046180931,-0.9971721561963784,0.0
-0.31951919362227366,-0.9475798039779932,0.0
-0.5440211108893698,-0.8390715290764524,0.0
-0.7346984304047955,-0.6783938504738453,0.0
-0.8796957599716699,-0.4755369279959925,0.0
-0.9699978679206787,-0.24311342256103002,0.0
-0.9999902065507034,0.004425697988050786,0.0
-0.9678079975112617,0.2516896500717544,0.0
-0.8754521746884284,0.4833047587530058,0.0
-0.72866497582717,0.6848703183835534,0.0
-0.5365729180004348,0.8438539587324921,0.0
-0.31111935498112736,0.9503708470676736,0.0
-0.06632189735120068,0.9977982791785807,0.0
0.18259913463113403,0.9831874470475916,0.0
0.4201670368266409,0.907446781450196,0.0
0.6316109877182386,0.7752854701292881,0.0
0.8037844265516211,0.5949206633098919,0.0
0.9259824428086272,0.37756657109729336,0.0
0.9906073556948702,0.1367372182078336,0.0
0.9936411011327625,-0.11259379263383548,0.0
0.934895055524683,-0.35492426678870503,0.0
0.8180217634546942,-0.5751872690824027,0.0
0.6502878401571168,-0.7596879128588214,0.0
0.4421221685765394,-0.8969548417022888,0.0
0.20646748193779663,-0.9784534628188843,0.0
-0.04202435271884079,-0.9991165866797341,0.0
-0.28790331666506536,-0.9576594803233848,0.0
-0.5158818468181092,-0.8566597458288423,0.0
-0.711785342369123,-0.7023970575027135,0.0
-0.8634334728079055,-0.5044627221459279,0.0
-0.961397491879557,-0.275163338051597,0.0
-0.9995864713592174,-0.028755630329187164,0.0
-0.9756260054681577,0.21943996321145937,0.0
-0.8910058399248533,0.45399184267980686,0.0
-0.7509872467716763,0.6603167082440802,0.0
-0.5642759039618551,0.8255862790817391,0.0
-0.3424806184696126,0.939524893748256,0.0
-0.09939154689884819,0.9950484010363786,0.0
0.14987720966295234,0.9887046181866692,0.0
0.3898273272463786,0.9208879708911094,0.0
0.6055398697196009,0.7958149698139442,0.0
0.7836028759783554,0.6212620483809148,0.0
0.9129452507276276,0.40808206181339196,0.0
0.9855251115651197,0.16952950915565848,0.0
0.9968297942787993,-0.07956356727854007,0.0
0.9461564284508709,-0.32370976645923466,0.0
0.8366556385360561,-0.5477292602242684,0.0
0.675135653292801,-0.7376936014721173,0.0
0.4716390030941961,-0.881791727541324,0.0
0.23881812402958277,-0.9710643148808379,0.0
-0.008851309290403876,-0.9999608263946372,0.0
-0.2559704110693331,-0.9666846169547734,0.0
-0.48717451246050947,-0.8733046400935155,0.0
-0.6880884622582969,-0.7256268104935294,0.0
-0.8462204041751706,-0.5328330203333974,0.0
-0.9517384599623536,-0.3069102537037297,0.0
-0.9980820279793964,-0.061905293994420546,0.0
-0.9823696896284233,0.18694863706204273,0.0
-0.9055783620066237,0.424179007336997,0.0
-0.7724825579327707,0.6350359814133715,0.0
-0.5913575298651242,0.8064094939122547,0.0
-0.3734647547841148,0.9276443698605845,0.0
-0.13235175009777303,0.9912028118634734,0.0
0.11699024537436405,0.9931330638374929,0.0
0.3590583540221683,0.933315112063922,0.0
0.5788019532877501,0.8154681470605,0.0
0.7625584504796028,0.6469193223286402,0.0
0.8989027566124671,0.43814818743720435,0.0
0.9793576431039172,0.20213512038718204,0.0
0.9989208147888242,-0.04644572942296989,0.0
0.9563759284045031,-0.29213880873383624,0.0
0.8543682189235223,-0.5196681118689582,0.0
0.6992400316550978,-0.7148869687796652,0.0
0.5006364859324149,-0.8656576164704165,0.0
0.27090578830786904,-0.9626058663135667,0.0
0.024331480877202275,-0.9997039456950856,0.0
-0.22375564018679645,-0.9746452757206578,0.0
-0.45793071928681145,-0.8889878831195975,0.0
-0.6636338842129674,-0.7480575296890004,0.0
-0.8280755084772445,-0.5606165822201059,0.0
-0.9410314083429536,-0.3383192109710553,0.0
-0.9954785330494549,-0.09498678980629327,0.0
-0.9880316240928618,0.15425144988758407,0.0
-0.9191536942035772,0.39389908153220776,0.0
-0.7931272394572852,0.6090559761063561,0.0
-0.617787974410896,0.7863447200008927,0.0
-0.404037645323065,0.9147423578045312,0.0
-0.165166212373579,0.9862657462824945,0.0
0.08397445569174683,0.9964679075571249,0.0
0.32789399882582637,0.9447145206537312,0.0
0.5514266812416905,0.8342233605065104,0.0
0.7406743234096741,0.6718642322981792,0.0
0.8838704235458305,0.46773184024707354,0.0
0.9721117417027343,0.23451814779175795,0.0
0.9999118601072673,-0.013276747223059479,0.0
0.9655423020447215,-0.26024615840042725,0.0
0.8711400001691763,-0.4910347239302404,0.0
0.7225744323811351,-0.6912931286141072,0.0
0.5290826861200237,-0.8485702747846051,0.0
0.30269514100631545,-0.9530874312523311,0.0
0.057487478104924564,-0.9983462274487424,0.0
-0.1912944777489552,-0.9815326906337631,0.0
-0.428182669496151,-0.9036922050915066,0.0
-0.6384485367231334,-0.769664515198726,0.0
-0.8090187662119066,-0.587782813560387,0.0
-0.929288127236339,-0.36935562345465606,0.0
-0.9917788534431157,-0.1279636896274047,0.0
-0.9926055741456127,0.12138440663882011,0.0
-0.9317168878547055,0.3631854084160624,0.0
-0.8128985581744034,0.5824053005579329,0.0
-0.6435381333569994,0.7654140519453435,0.0
-0.43416562433375316,0.9008330648055066,0.0
-0.1977987996364623,1.1988654048219591,1.0
0.050866196399306694,0.9987054771372126,0.0
0.2963685787093854,0.955073644047295,0.0
0.523444198233198,0.8520599575945371,0.0
0.7179745927716442,0.6960693098638898,0.0
0.8678648045849773,0.49680044380282007,0.0
0.9637953862840879,0.2666429323599373,0.0
0.9998018389311464,0.01990685484696882,0.0
0.9736454556949782,-0.2280669344830996,0.0
0.8869525137988247,-0.4618606264512547,0.0
0.7451131604793488,-0.6669380616522618,0.0
0.5569462797382113,-0.830548518441738,0.0
0.3341511768484206,-0.9425194910508831,0.0
0.09058017221711874,-0.9958891667254528,0.0
-0.15862266880470902,-0.9873392775238263,0.0
-0.397963120556671,-0.9174014141458451,0.0
-0.6125601529754697,-0.7904239741978157,0.0
-0.7890711619691401,-0.6143017998904702,0.0
-0.9165215479156337,-0.3999853149883513,0.0
-0.9869870631127111,-0.16079968049764679,0.0
-0.9960865031195939,0.08838369930580556,0.0
-0.943254108829076,0.3320718087659138,0.0
-0.8317747426285983,0.5551133015206255,0.0
-0.6685796515669709,0.7436405378343679,0.0
-0.46381551598382736,0.8859318072699817,0.0
-0.2302135780707541,0.9731401278705247,0.0
0.017701925105413577,0.9998433086476913,0.0
0.26451680831640756,0.964381075155512,0.0
0.4948853175526281,0.8689582973139932,0.0
0.6944842546815092,0.7195079012766078,0.0
0.8509035245341183,0.5253219888177296,0.0
